145 0 2 2 18 0 0 11.5 1 4
146 0 2 2 19 1 1 36.75 1 4
147 1 3 2 27 0 0 7.7958 1 4
148 0 3 1 9 2 2 34.375 1 4
149 0 2 2 36.5 0 2 26 143 4
150 0 2 2 42 0 0 13 1 4
151 0 2 2 51 0 0 12.525 1 4
152 1 1 1 22 1 0 66.6 63 4
153 0 3 2 55.5 0 0 8.05 1 4
154 0 3 2 40.5 0 2 14.5 1 4
155 0 3 2 0 0 0 7.3125 1 4
156 0 1 2 51 0 1 61.3792 1 2
157 1 3 1 16 0 0 7.7333 1 3
158 0 3 2 30 0 0 8.05 1 4
159 0 3 2 0 0 0 8.6625 1 4
160 0 3 2 0 8 2 69.55 1 4
161 0 3 2 44 0 1 16.1 1 4
162 1 2 1 40 0 0 15.75 1 4
163 0 3 2 26 0 0 7.775 1 4
164 0 3 2 17 0 0 8.6625 1 4
165 0 3 2 1 4 1 39.6875 1 4
166 1 3 2 9 0 2 20.525 1 4
167 1 1 1 0 0 1 55 125 4
168 0 3 1 45 1 4 27.9 1 4
169 0 1 2 0 0 0 25.925 1 4
170 0 3 2 28 0 0 56.4958 1 4
171 0 1 2 61 0 0 33.5 20 4
172 0 3 2 4 4 1 29.125 1 3
173 1 3 1 1 1 1 11.1333 1 4
174 0 3 2 21 0 0 7.925 1 4
175 0 1 2 56 0 0 30.6958 16 2
176 0 3 2 18 1 1 7.8542 1 4
177 0 3 2 0 3 1 25.4667 1 4
178 0 1 1 50 0 0 28.7125 71 2
179 0 2 2 30 0 0 13 1 4
180 0 3 2 36 0 0 0 1 4
181 0 3 1 0 8 2 69.55 1 4
182 0 2 2 0 0 0 15.05 1 2
183 0 3 2 9 4 2 31.3875 1 4
184 1 2 2 1 2 1 39 146 4
185 1 3 1 4 0 2 22.025 1 4
186 0 1 2 0 0 0 50 11 4
187 1 3 1 0 1 0 15.5 1 3
188 1 1 2 45 0 0 26.55 1 4
189 0 3 2 40 1 1 15.5 1 3
190 0 3 2 36 0 0 7.8958 1 4
191 1 2 1 32 0 0 13 1 4
192 0 2 2 19 0 0 13 1 4
193 1 3 1 19 1 0 7.8542 1 4
194 1 2 2 3 1 1 26 143 4
195 1 1 1 44 0 0 27.7208 30 2
196 1 1 1 58 0 0 146.5208 45 2
197 0 3 2 0 0 0 7.75 1 3
198 0 3 2 42 0 1 8.4042 1 4
199 1 3 1 0 0 0 7.75 1 3
200 0 2 1 24 0 0 13 1 4
201 0 3 2 28 0 0 9.5 1 4
202 0 3 2 0 8 2 69.55 1 4
203 0 3 2 34 0 0 6.4958 1 4
204 0 3 2 45.5 0 0 7.225 1 2
205 1 3 2 18 0 0 8.05 1 4
206 0 3 1 2 0 1 10.4625 147 4
207 0 3 2 32 1 0 15.85 1 4
208 1 3 2 26 0 0 18.7875 1 2
209 1 3 1 16 0 0 7.75 1 3
210 1 1 2 40 0 0 31 10 2
211 0 3 2 24 0 0 7.05 1 4
212 1 2 1 35 0 0 21 1 4
213 0 3 2 22 0 0 7.25 1 4
214 0 2 2 30 0 0 13 1 4
215 0 3 2 0 1 0 7.75 1 3
216 1 1 1 31 1 0 113.275 105 2
217 1 3 1 27 0 0 7.925 1 4
218 0 2 2 42 1 0 27 1 4
219 1 1 1 32 0 0 76.2917 95 2
220 0 2 2 30 0 0 10.5 1 4
221 1 3 2 16 0 0 8.05 1 4
222 0 2 2 27 0 0 13 1 4
223 0 3 2 51 0 0 8.05 1 4
224 0 3 2 0 0 0 7.8958 1 4
225 1 1 2 38 1 0 90 89 4
226 0 3 2 22 0 0 9.35 1 4
227 1 2 2 19 0 0 10.5 1 4
228 0 3 2 20.5 0 0 7.25 1 4
229 0 2 2 18 0 0 13 1 4
230 0 3 1 0 3 1 25.4667 1 4
231 1 1 1 35 1 0 83.475 82 4
232 0 3 2 29 0 0 7.775 1 4
233 0 2 2 59 0 0 13.5 1 4
234 1 3 1 5 4 2 31.3875 1 4
235 0 2 2 24 0 0 10.5 1 4
236 0 3 1 0 0 0 7.55 1 4
237 0 2 2 44 1 0 26 1 4
238 1 2 1 8 0 2 26.25 1 4
239 0 2 2 19 0 0 10.5 1 4
240 0 2 2 33 0 0 12.275 1 4
241 0 3 1 0 1 0 14.4542 1 2
242 1 3 1 0 1 0 15.5 1 3
243 0 2 2 29 0 0 10.5 1 4
244 0 3 2 22 0 0 7.125 1 4
245 0 3 2 30 0 0 7.225 1 2
246 0 1 2 44 2 0 90 80 3
247 0 3 1 25 0 0 7.775 1 4
248 1 2 1 24 0 2 14.5 1 4
249 1 1 2 37 1 1 52.5542 104 4
250 0 2 2 54 1 0 26 1 4
251 0 3 2 0 0 0 7.25 1 4
252 0 3 1 29 1 1 10.4625 147 4
253 0 1 2 62 0 0 26.55 85 4
254 0 3 2 30 1 0 16.1 1 4
255 0 3 1 41 0 2 20.2125 1 4
256 1 3 1 29 0 2 15.2458 1 2
257 1 1 1 0 0 0 79.2 1 2
258 1 1 1 30 0 0 86.5 42 4
259 1 1 1 35 0 0 512.3292 1 2
260 1 2 1 50 0 1 26 1 4
261 0 3 2 0 0 0 7.75 1 3
262 1 3 2 3 4 2 31.3875 1 4
263 0 1 2 52 1 1 79.65 136 4
264 0 1 2 40 0 0 0 48 4
265 0 3 1 0 0 0 7.75 1 3
266 0 2 2 36 0 0 10.5 1 4
267 0 3 2 16 4 1 39.6875 1 4
268 1 3 2 25 1 0 7.775 1 4
269 1 1 1 58 0 1 153.4625 59 4
270 1 1 1 35 0 0 135.6333 91 4
271 0 1 2 0 0 0 31 1 4
272 1 3 2 25 0 0 0 1 4
273 1 2 1 41 0 1 19.5 1 4
274 0 1 2 37 0 1 29.7 56 2
275 1 3 1 0 0 0 7.75 1 3
276 1 1 1 63 1 0 77.9583 115 4
277 0 3 1 45 0 0 7.75 1 4
278 0 2 2 0 0 0 0 1 4
279 0 3 2 7 4 1 29.125 1 3
280 1 3 1 35 1 1 20.25 1 4
281 0 3 2 65 0 0 7.75 1 3
282 0 3 2 28 0 0 7.8542 1 4
283 0 3 2 16 0 0 9.5 1 4
284 1 3 2 19 0 0 8.05 1 4
285 0 1 2 0 0 0 26 5 4
286 0 3 2 33 0 0 8.6625 1 2
287 1 3 2 30 0 0 9.5 1 4
288 0 3 2 22 0 0 7.8958 1 4
289 1 2 2 42 0 0 13 1 4
290 1 3 1 22 0 0 7.75 1 3
291 1 1 1 26 0 0 78.85 1 4
292 1 1 1 19 1 0 91.0792 33 2
293 0 2 2 36 0 0 12.875 92 2
294 0 3 1 24 0 0 8.85 1 4
295 0 3 2 24 0 0 7.8958 1 4
296 0 1 2 0 0 0 27.7208 1 2
297 0 3 2 23.5 0 0 7.2292 1 2
298 0 1 1 2 1 2 151.55 64 4
299 1 1 2 0 0 0 30.5 53 4
300 1 1 1 50 0 1 247.5208 38 2
301 1 3 1 0 0 0 7.75 1 3
302 1 3 2 0 2 0 23.25 1 3
303 0 3 2 19 0 0 0 1 4
304 1 2 1 0 0 0 12.35 118 3
305 0 3 2 0 0 0 8.05 1 4
306 1 1 2 0.92 1 2 151.55 64 4
307 1 1 1 0 0 0 110.8833 1 2
308 1 1 1 17 1 0 108.9 76 2
309 0 2 2 30 1 0 24 1 2
310 1 1 1 30 0 0 56.9292 127 2
311 1 1 1 24 0 0 83.1583 74 2
312 1 1 1 18 2 2 262.375 37 2
313 0 2 1 26 1 1 26 1 4
314 0 3 2 28 0 0 7.8958 1 4
315 0 2 2 43 1 1 26.25 1 4
316 1 3 1 26 0 0 7.8542 1 4
317 1 2 1 24 1 0 26 1 4
318 0 2 2 54 0 0 14 1 4
319 1 1 1 31 0 2 164.8667 78 4
320 1 1 1 40 1 1 134.5 126 2
321 0 3 2 22 0 0 7.25 1 4
322 0 3 2 27 0 0 7.8958 1 4
323 1 2 1 30 0 0 12.35 1 3
324 1 2 1 22 1 1 29 1 4
325 0 3 2 0 8 2 69.55 1 4
326 1 1 1 36 0 0 135.6333 67 2
327 0 3 2 61 0 0 6.2375 1 4
328 1 2 1 36 0 0 13 92 4
329 1 3 1 31 1 1 20.525 1 4
330 1 1 1 16 0 1 57.9792 19 2
331 1 3 1 0 2 0 23.25 1 3
332 0 1 2 45.5 0 0 28.5 58 4
333 0 1 2 38 0 1 153.4625 87 4
334 0 3 2 16 2 0 18 1 4
335 1 1 1 0 1 0 133.65 1 4
336 0 3 2 0 0 0 7.8958 1 4
337 0 1 2 29 1 0 66.6 63 4
338 1 1 1 41 0 0 134.5 129 2
339 1 3 2 45 0 0 8.05 1 4
340 0 1 2 45 0 0 35.5 148 4
341 1 2 2 2 1 1 26 143 4
342 1 1 1 24 3 2 263 65 4
343 0 2 2 28 0 0 13 1 4
344 0 2 2 25 0 0 13 1 4
345 0 2 2 36 0 0 13 1 4
346 1 2 1 24 0 0 13 144 4
347 1 2 1 40 0 0 13 1 4
348 1 3 1 0 1 0 16.1 1 4
349 1 3 2 3 1 1 15.9 1 4
350 0 3 2 42 0 0 8.6625 1 4
351 0 3 2 23 0 0 9.225 1 4
352 0 1 2 0 0 0 35 61 4
353 0 3 2 15 1 1 7.2292 1 2
354 0 3 2 25 1 0 17.8 1 4
355 0 3 2 0 0 0 7.225 1 2
356 0 3 2 28 0 0 9.5 1 4
357 1 1 1 22 0 1 55 125 4
358 0 2 1 38 0 0 13 1 4
359 1 3 1 0 0 0 7.8792 1 3
360 1 3 1 0 0 0 7.8792 1 3
361 0 3 2 40 1 4 27.9 1 4
362 0 2 2 29 1 0 27.7208 1 2
363 0 3 1 45 0 1 14.4542 1 2
364 0 3 2 35 0 0 7.05 1 4
365 0 3 2 0 1 0 15.5 1 3
366 0 3 2 30 0 0 7.25 1 4
367 1 1 1 60 1 0 75.25 106 2
368 1 3 1 0 0 0 7.2292 1 2
369 1 3 1 0 0 0 7.75 1 3
370 1 1 1 24 0 0 69.3 26 2
371 1 1 2 25 1 0 55.4417 133 2
372 0 3 2 18 1 0 6.4958 1 4
373 0 3 2 19 0 0 8.05 1 4
374 0 1 2 22 0 0 135.6333 1 2
375 0 3 1 3 3 1 21.075 1 4
376 1 1 1 0 1 0 82.1708 1 2
377 1 3 1 22 0 0 7.25 1 4
378 0 1 2 27 0 2 211.5 81 2
379 0 3 2 20 0 0 4.0125 1 2
380 0 3 2 19 0 0 7.775 1 4
381 1 1 1 42 0 0 227.525 1 2
382 1 3 1 1 0 2 15.7417 1 2
383 0 3 2 32 0 0 7.925 1 4
384 1 1 1 35 1 0 52 1 4
385 0 3 2 0 0 0 7.8958 1 4
386 0 2 2 18 0 0 73.5 1 4
387 0 3 2 1 5 2 46.9 1 4
388 1 2 1 36 0 0 13 1 4
389 0 3 2 0 0 0 7.7292 1 3
390 1 2 1 17 0 0 12 1 2
391 1 1 2 36 1 2 120 49 4
392 1 3 2 21 0 0 7.7958 1 4
393 0 3 2 28 2 0 7.925 1 4
394 1 1 1 23 1 0 113.275 105 2
395 1 3 1 24 0 2 16.7 147 4
396 0 3 2 22 0 0 7.7958 1 4
397 0 3 1 31 0 0 7.8542 1 4
398 0 2 2 46 0 0 26 1 4
399 0 2 2 23 0 0 10.5 1 4
400 1 2 1 28 0 0 12.65 1 4
401 1 3 2 39 0 0 7.925 1 4
402 0 3 2 26 0 0 8.05 1 4
403 0 3 1 21 1 0 9.825 1 4
404 0 3 2 28 1 0 15.85 1 4
405 0 3 1 20 0 0 8.6625 1 4
406 0 2 2 34 1 0 21 1 4
407 0 3 2 51 0 0 7.75 1 4
408 1 2 2 3 1 1 18.75 1 4
409 0 3 2 21 0 0 7.775 1 4
410 0 3 1 0 3 1 25.4667 1 4
411 0 3 2 0 0 0 7.8958 1 4
412 0 3 2 0 0 0 6.8583 1 3
413 1 1 1 33 1 0 90 80 3
414 0 2 2 0 0 0 0 1 4
415 1 3 2 44 0 0 7.925 1 4
416 0 3 1 0 0 0 8.05 1 4
417 1 2 1 34 1 1 32.5 1 4
418 1 2 1 18 0 2 13 1 4
419 0 2 2 30 0 0 13 1 4
420 0 3 1 10 0 2 24.15 1 4
421 0 3 2 0 0 0 7.8958 1 2
422 0 3 2 21 0 0 7.7333 1 3
423 0 3 2 29 0 0 7.875 1 4
424 0 3 1 28 1 1 14.4 1 4
425 0 3 2 18 1 1 20.2125 1 4
426 0 3 2 0 0 0 7.25 1 4
427 1 2 1 28 1 0 26 1 4
428 1 2 1 19 0 0 26 1 4
429 0 3 2 0 0 0 7.75 1 3
430 1 3 2 32 0 0 8.05 117 4
431 1 1 2 28 0 0 26.55 73 4
432 1 3 1 0 1 0 16.1 1 4
433 1 2 1 42 1 0 26 1 4
434 0 3 2 17 0 0 7.125 1 4
435 0 1 2 50 1 0 55.9 130 4
436 1 1 1 14 1 2 120 49 4
437 0 3 1 21 2 2 34.375 1 4
438 1 2 1 24 2 3 18.75 1 4
439 0 1 2 64 1 4 263 65 4
440 0 2 2 31 0 0 10.5 1 4
441 1 2 1 45 1 1 26.25 1 4
442 0 3 2 20 0 0 9.5 1 4
443 0 3 2 25 1 0 7.775 1 4
444 1 2 1 28 0 0 13 1 4
445 1 3 2 0 0 0 8.1125 1 4
446 1 1 2 4 0 2 81.8583 12 4
447 1 2 1 13 0 1 19.5 1 4
448 1 1 2 34 0 0 26.55 1 4
449 1 3 1 5 2 1 19.2583 1 2
450 1 1 2 52 0 0 30.5 52 4
451 0 2 2 36 1 2 27.75 1 4
452 0 3 2 0 1 0 19.9667 1 4
453 0 1 2 30 0 0 27.75 55 2
454 1 1 2 49 1 0 89.1042 88 2
455 0 3 2 0 0 0 8.05 1 4
456 1 3 2 29 0 0 7.8958 1 2
457 0 1 2 65 0 0 26.55 128 4
458 1 1 1 0 1 0 51.8625 99 4
459 1 2 1 50 0 0 10.5 1 4
460 0 3 2 0 0 0 7.75 1 3
461 1 1 2 48 0 0 26.55 119 4
462 0 3 2 34 0 0 8.05 1 4
463 0 1 2 47 0 0 38.5 135 4
464 0 2 2 48 0 0 13 1 4
465 0 3 2 0 0 0 8.05 1 4
466 0 3 2 38 0 0 7.05 1 4
467 0 2 2 0 0 0 0 1 4
468 0 1 2 56 0 0 26.55 1 4
469 0 3 2 0 0 0 7.725 1 3
470 1 3 1 0.75 2 1 19.2583 1 2
471 0 3 2 0 0 0 7.25 1 4
472 0 3 2 38 0 0 8.6625 1 4
473 1 2 1 33 1 2 27.75 1 4
474 1 2 1 23 0 0 13.7917 92 2
475 0 3 1 22 0 0 9.8375 1 4
476 0 1 2 0 0 0 52 3 4
477 0 2 2 34 1 0 21 1 4
478 0 3 2 29 1 0 7.0458 1 4
479 0 3 2 22 0 0 7.5208 1 4
480 1 3 1 2 0 1 12.2875 1 4
481 0 3 2 9 5 2 46.9 1 4
482 0 2 2 0 0 0 0 1 4
483 0 3 2 50 0 0 8.05 1 4
484 1 3 1 63 0 0 9.5875 1 4
485 1 1 2 25 1 0 91.0792 33 2
486 0 3 1 0 3 1 25.4667 1 4
487 1 1 1 35 1 0 90 89 4
488 0 1 2 58 0 0 29.7 27 2
489 0 3 2 30 0 0 8.05 1 4
490 1 3 2 9 1 1 15.9 1 4
491 0 3 2 0 1 0 19.9667 1 4
492 0 3 2 21 0 0 7.25 1 4
493 0 1 2 55 0 0 30.5 66 4
494 0 1 2 71 0 0 49.5042 1 2
495 0 3 2 21 0 0 8.05 1 4
496 0 3 2 0 0 0 14.4583 1 2
497 1 1 1 54 1 0 78.2667 98 2
498 0 3 2 0 0 0 15.1 1 4
499 0 1 1 25 1 2 151.55 64 4
500 0 3 2 24 0 0 7.7958 1 4
501 0 3 2 17 0 0 8.6625 1 4
502 0 3 1 21 0 0 7.75 1 3
503 0 3 1 0 0 0 7.6292 1 3
504 0 3 1 37 0 0 9.5875 1 4
505 1 1 1 16 0 0 86.5 44 4
506 0 1 2 18 1 0 108.9 76 2
507 1 2 1 33 0 2 26 1 4
508 1 1 2 0 0 0 26.55 1 4
509 0 3 2 28 0 0 22.525 1 4
510 1 3 2 26 0 0 56.4958 1 4
511 1 3 2 29 0 0 7.75 1 3
512 0 3 2 0 0 0 8.05 1 4
513 1 1 2 36 0 0 26.2875 123 4
514 1 1 1 54 1 0 59.4 1 2
515 0 3 2 24 0 0 7.4958 1 4
516 0 1 2 47 0 0 34.0208 108 4
517 1 2 1 34 0 0 10.5 144 4
518 0 3 2 0 0 0 24.15 1 3
519 1 2 1 36 1 0 26 1 4
520 0 3 2 32 0 0 7.8958 1 4
521 1 1 1 30 0 0 93.5 41 4
522 0 3 2 22 0 0 7.8958 1 4
523 0 3 2 0 0 0 7.225 1 2
524 1 1 1 44 0 1 57.9792 19 2
525 0 3 2 0 0 0 7.2292 1 2
526 0 3 2 40.5 0 0 7.75 1 3
527 1 2 1 50 0 0 10.5 1 4
528 0 1 2 0 0 0 221.7792 90 4
529 0 3 2 39 0 0 7.925 1 4
530 0 2 2 23 2 1 11.5 1 4
531 1 2 1 2 1 1 26 1 4
532 0 3 2 0 0 0 7.2292 1 2
533 0 3 2 17 1 1 7.2292 1 2
534 1 3 1 0 0 2 22.3583 1 2
535 0 3 1 30 0 0 8.6625 1 4
536 1 2 1 7 0 2 26.25 1 4
537 0 1 2 45 0 0 26.55 28 4
538 1 1 1 30 0 0 106.425 1 2
539 0 3 2 0 0 0 14.5 1 4
540 1 1 1 22 0 2 49.5 29 2
541 1 1 1 36 0 2 71 22 4
542 0 3 1 9 4 2 31.275 1 4
543 0 3 1 11 4 2 31.275 1 4
544 1 2 2 32 1 0 26 1 4
545 0 1 2 50 1 0 106.425 84 2
546 0 1 2 64 0 0 26 1 4
547 1 2 1 19 1 0 26 1 4
548 1 2 2 0 0 0 13.8625 1 2
549 0 3 2 33 1 1 20.525 1 4
550 1 2 2 8 1 1 36.75 1 4
551 1 1 2 17 0 2 110.8833 79 2
552 0 2 2 27 0 0 26 1 4
553 0 3 2 0 0 0 7.8292 1 3
554 1 3 2 22 0 0 7.225 1 2
555 1 3 1 22 0 0 7.775 1 4
556 0 1 2 62 0 0 26.55 1 4
557 1 1 1 48 1 0 39.6 4 2
558 0 1 2 0 0 0 227.525 1 2
559 1 1 1 39 1 1 79.65 136 4
560 1 3 1 36 1 0 17.4 1 4
561 0 3 2 0 0 0 7.75 1 3
562 0 3 2 40 0 0 7.8958 1 4
563 0 2 2 28 0 0 13.5 1 4
564 0 3 2 0 0 0 8.05 1 4
565 0 3 1 0 0 0 8.05 1 4
566 0 3 2 24 2 0 24.15 1 4
567 0 3 2 19 0 0 7.8958 1 4
568 0 3 1 29 0 4 21.075 1 4
569 0 3 2 0 0 0 7.2292 1 2
570 1 3 2 32 0 0 7.8542 1 4
571 1 2 2 62 0 0 10.5 1 4
572 1 1 1 53 2 0 51.4792 50 4
573 1 1 2 36 0 0 26.3875 123 4
574 1 3 1 0 0 0 7.75 1 3
575 0 3 2 16 0 0 8.05 1 4
576 0 3 2 19 0 0 14.5 1 4
577 1 2 1 34 0 0 13 1 4
578 1 1 1 39 1 0 55.9 130 4
579 0 3 1 0 1 0 14.4583 1 2
580 1 3 2 32 0 0 7.925 1 4
581 1 2 1 25 1 1 30 1 4
582 1 1 1 39 1 1 110.8833 77 2
583 0 2 2 54 0 0 26 1 4
584 0 1 2 36 0 0 40.125 2 2
585 0 3 2 0 0 0 8.7125 1 2
586 1 1 1 18 0 2 79.65 137 4
587 0 2 2 47 0 0 15 1 4
588 1 1 2 60 1 1 79.2 31 2
589 0 3 2 22 0 0 8.05 1 4
590 0 3 2 0 0 0 8.05 1 4
591 0 3 2 35 0 0 7.125 1 4
592 1 1 1 52 1 0 78.2667 98 2
593 0 3 2 47 0 0 7.25 1 4
594 0 3 1 0 0 2 7.75 1 3
595 0 2 2 37 1 0 26 1 4
596 0 3 2 36 1 1 24.15 1 4
597 1 2 1 0 0 0 33 1 4
598 0 3 2 49 0 0 0 1 4
599 0 3 2 0 0 0 7.225 1 2
600 1 1 2 49 1 0 56.9292 6 2
601 1 2 1 24 2 1 27 1 4
602 0 3 2 0 0 0 7.8958 1 4
603 0 1 2 0 0 0 42.4 1 4
604 0 3 2 44 0 0 8.05 1 4
605 1 1 2 35 0 0 26.55 1 2
606 0 3 2 36 1 0 15.55 1 4
607 0 3 2 30 0 0 7.8958 1 4
608 1 1 2 27 0 0 30.5 1 4
609 1 2 1 22 1 2 41.5792 1 2
610 1 1 1 40 0 0 153.4625 59 4
611 0 3 1 39 1 5 31.275 1 4
612 0 3 2 0 0 0 7.05 1 4
613 1 3 1 0 1 0 15.5 1 3
614 0 3 2 0 0 0 7.75 1 3
615 0 3 2 35 0 0 8.05 1 4
616 1 2 1 24 1 2 65 1 4
617 0 3 2 34 1 1 14.4 1 4
618 0 3 1 26 1 0 16.1 1 4
619 1 2 1 4 2 1 39 146 4
620 0 2 2 26 0 0 10.5 1 4
621 0 3 2 27 1 0 14.4542 1 2
622 1 1 2 42 1 0 52.5542 97 4
623 1 3 2 20 1 1 15.7417 1 2
624 0 3 2 21 0 0 7.8542 1 4
625 0 3 2 21 0 0 16.1 1 4
626 0 1 2 61 0 0 32.3208 112 4
627 0 2 2 57 0 0 12.35 1 3
628 1 1 1 21 0 0 77.9583 116 4
629 0 3 2 26 0 0 7.8958 1 4
630 0 3 2 0 0 0 7.7333 1 3
631 1 1 2 80 0 0 30 7 4
632 0 3 2 51 0 0 7.0542 1 4
633 1 1 2 32 0 0 30.5 35 2
634 0 1 2 0 0 0 0 1 4
635 0 3 1 9 3 2 27.9 1 4
